Sale_ID,Sale_Date,Region,State,Product_Category,Product_Subcategory,Product_Name,Quantity,Unit_Price,Total_Sales,Discount_Percentage,Profit,Season,Festival,Payment_Mode
3263,2024-03-06,East,Odisha,Home Appliances,Microwave Ovens,Basic Microwave Ovens,2,25137,47760.3,5,5507.09,Summer,None,Debit Card
3264,2024-02-10,West,Rajasthan,Home Appliances,Microwave Ovens,Premium Microwave Ovens,4,11652,41947.2,10,5084.73,Winter,None,Credit Card
3265,2024-11-24,East,Odisha,Groceries,Beverages,Premium Beverages,2,172,344,0,71.66,Festive,Diwali,Credit Card
3266,2024-10-15,West,Rajasthan,Clothing,Women's Wear,Basic Women's Wear,1,2469,1975.2,20,294.2,Festive,Ganesh Chaturthi,Cash
3267,2024-12-08,Central,Chhattisgarh,Furniture,Chair,Basic Chair,3,41545,124635,0,16078.52,Winter,None,Credit Card
3268,2024-09-06,East,Assam,Clothing,Men's Wear,Premium Men's Wear,1,740,740,0,140.99,Festive,Diwali,Net Banking
3269,2024-12-30,West,Rajasthan,Groceries,Cereals,Premium Cereals,4,370,1332,10,222.68,Winter,None,UPI
3270,2024-10-22,East,Assam,Clothing,Men's Wear,Standard Men's Wear,5,2894,13023,10,1941.07,Festive,Diwali,Credit Card
3271,2024-12-14,South,Telangana,Furniture,Chair,Basic Chair,4,47409,180154.2,5,30791.45,Winter,Pongal,UPI
3272,2024-01-19,West,Maharashtra,Home Appliances,Refrigerators,Standard Refrigerators,4,8683,31258.8,10,2310.08,Winter,None,Cash
3273,2024-10-29,South,Telangana,Furniture,Sofa,Basic Sofa,5,19268,96340,0,14856.94,Festive,Pongal,Cash
3274,2024-09-04,East,Odisha,Furniture,Bed,Basic Bed,2,27812,50061.6,10,6613.36,Festive,Diwali,Net Banking
3275,2024-02-12,Central,Chhattisgarh,Electronics,Laptops,Premium Laptops,2,60041,120082,0,18089.07,Winter,None,Credit Card
3276,2024-02-24,South,Telangana,Groceries,Beverages,Premium Beverages,2,200,400,0,74.37,Winter,Pongal,UPI
3277,2024-10-28,West,Rajasthan,Home Appliances,Refrigerators,Premium Refrigerators,5,11198,55990,0,4434.74,Festive,Diwali,Credit Card
3278,2024-01-19,North,Uttar Pradesh,Furniture,Sofa,Premium Sofa,3,19567,55765.95,5,3638.79,Winter,None,Net Banking
3279,2024-09-20,North,Uttar Pradesh,Clothing,Women's Wear,Premium Women's Wear,4,2783,10018.8,10,1724.17,Festive,Holi,Credit Card
3280,2024-10-19,West,Rajasthan,Electronics,Smart TVs,Standard Smart TVs,3,49599,148797,0,14823.07,Festive,Ganesh Chaturthi,Net Banking
3281,2024-09-26,North,Uttar Pradesh,Electronics,Laptops,Premium Laptops,3,52782,158346,0,28527.92,Festive,Holi,Credit Card
3282,2024-12-24,North,Haryana,Furniture,Sofa,Premium Sofa,3,37146,105866.1,5,8640.34,Winter,None,UPI
3283,2024-06-18,South,Kerala,Home Appliances,Washing Machines,Standard Washing Machines,3,20860,59451,5,14639.96,Monsoon,None,Cash
3284,2024-06-09,Central,Madhya Pradesh,Groceries,Snacks,Standard Snacks,4,835,3173,5,580.82,Monsoon,None,Cash
3285,2024-11-03,West,Maharashtra,Furniture,Bed,Premium Bed,4,46237,184948,0,26931.72,Festive,Ganesh Chaturthi,Net Banking
3286,2024-07-10,Central,Chhattisgarh,Home Appliances,Microwave Ovens,Standard Microwave Ovens,4,21922,83303.6,5,5627.73,Monsoon,None,UPI
3287,2024-03-09,Central,Madhya Pradesh,Furniture,Dining Table,Premium Dining Table,4,44125,150025,15,13794.94,Summer,None,Debit Card
3288,2024-01-05,East,Assam,Electronics,Laptops,Premium Laptops,3,11989,30571.95,15,1993.18,Winter,None,Debit Card
3289,2024-10-09,South,Tamil Nadu,Clothing,Men's Wear,Basic Men's Wear,4,1375,5225,5,828.28,Festive,Diwali,UPI
3290,2024-02-27,North,Punjab,Electronics,Mobile Phones,Standard Mobile Phones,3,40848,122544,0,13671.89,Winter,None,Cash
3291,2024-01-25,East,Assam,Clothing,Men's Wear,Standard Men's Wear,5,2393,11366.75,5,2409.98,Winter,None,Cash
3292,2024-09-09,Central,Chhattisgarh,Furniture,Sofa,Basic Sofa,3,49771,149313,0,37008.14,Festive,Diwali,UPI
3293,2024-09-03,South,Tamil Nadu,Groceries,Cereals,Standard Cereals,4,341,1295.8,5,234.05,Festive,Pongal,Credit Card
3294,2024-02-27,Central,Madhya Pradesh,Furniture,Sofa,Standard Sofa,5,4748,20179,15,3125.63,Winter,None,UPI
3295,2024-12-14,South,Telangana,Groceries,Spices,Premium Spices,3,846,2284.2,10,408.12,Winter,Pongal,Cash
3296,2024-10-13,South,Kerala,Home Appliances,Refrigerators,Basic Refrigerators,3,8544,24350.4,5,2025.45,Festive,Diwali,Credit Card
3297,2024-05-17,West,Gujarat,Electronics,Laptops,Basic Laptops,4,24850,94430,5,19597.3,Summer,None,Cash
3298,2024-11-17,North,Uttar Pradesh,Furniture,Bed,Basic Bed,4,31924,114926.4,10,28721.22,Festive,Lohri,Credit Card
3299,2024-02-20,South,Tamil Nadu,Home Appliances,Microwave Ovens,Standard Microwave Ovens,4,35609,142436,0,24139.03,Winter,Pongal,UPI
3300,2024-01-27,East,Odisha,Home Appliances,Washing Machines,Basic Washing Machines,2,27307,49152.6,10,9094.93,Winter,None,Cash
3301,2024-05-05,Central,Chhattisgarh,Electronics,Earphones,Premium Earphones,2,44659,89318,0,17432.36,Summer,None,Debit Card
3302,2024-02-24,Central,Chhattisgarh,Clothing,Women's Wear,Premium Women's Wear,4,2108,7588.8,10,1094.84,Winter,None,UPI
3303,2024-10-02,West,Maharashtra,Home Appliances,Washing Machines,Premium Washing Machines,2,24210,43578,10,7790.63,Festive,Diwali,Credit Card
3304,2024-04-14,South,Telangana,Clothing,Men's Wear,Basic Men's Wear,3,1476,4428,0,339.07,Summer,None,Credit Card
3305,2024-03-02,West,Maharashtra,Furniture,Bed,Premium Bed,1,40905,40905,0,5128.37,Summer,None,Credit Card
3306,2024-04-17,Central,Madhya Pradesh,Home Appliances,Microwave Ovens,Basic Microwave Ovens,1,34631,32899.45,5,3069.63,Summer,None,Debit Card
3307,2024-11-28,West,Gujarat,Furniture,Bed,Premium Bed,3,30514,82387.8,10,11274.37,Festive,Diwali,Credit Card
3308,2024-07-13,North,Uttar Pradesh,Furniture,Bed,Premium Bed,1,28170,25353,10,2687,Monsoon,None,Debit Card
3309,2024-08-16,South,Telangana,Clothing,Kids Wear,Premium Kids Wear,5,509,2545,0,312.08,Monsoon,None,Credit Card
3310,2024-07-17,Central,Chhattisgarh,Furniture,Chair,Basic Chair,5,12114,57541.5,5,3017.23,Monsoon,None,Cash
3311,2024-01-26,South,Tamil Nadu,Electronics,Mobile Phones,Premium Mobile Phones,5,31852,159260,0,28836.96,Winter,Pongal,UPI
3312,2024-12-07,East,Assam,Clothing,Women's Wear,Basic Women's Wear,1,2784,2227.2,20,377.55,Winter,None,UPI
3313,2024-03-09,North,Punjab,Electronics,Mobile Phones,Basic Mobile Phones,4,52080,187488,10,35100.52,Summer,None,Credit Card
3314,2024-07-21,Central,Chhattisgarh,Clothing,Women's Wear,Premium Women's Wear,1,730,730,0,82.08,Monsoon,None,Debit Card
3315,2024-04-11,West,Gujarat,Clothing,Women's Wear,Basic Women's Wear,5,2426,11523.5,5,1108.18,Summer,None,Net Banking
3316,2024-11-29,Central,Chhattisgarh,Electronics,Earphones,Premium Earphones,2,39802,79604,0,10148.38,Festive,Diwali,Cash
3317,2024-10-11,South,Karnataka,Furniture,Sofa,Premium Sofa,5,28594,121524.5,15,10023.02,Festive,Onam,UPI
3318,2024-01-05,West,Rajasthan,Electronics,Laptops,Basic Laptops,1,11211,11211,0,2143.27,Winter,None,Net Banking
3319,2024-11-04,West,Maharashtra,Groceries,Beverages,Premium Beverages,5,524,2620,0,168.1,Festive,Diwali,Net Banking
3320,2024-06-27,West,Maharashtra,Groceries,Cereals,Standard Cereals,2,107,181.9,15,36.39,Monsoon,None,Debit Card
3321,2024-06-11,North,Punjab,Electronics,Earphones,Standard Earphones,1,10814,8651.2,20,1194.66,Monsoon,None,Credit Card
3322,2024-02-14,Central,Chhattisgarh,Electronics,Smart TVs,Standard Smart TVs,5,24853,124265,0,16283.3,Winter,None,Net Banking
3323,2024-10-29,South,Kerala,Groceries,Beverages,Standard Beverages,4,907,3446.6,5,340.77,Festive,Diwali,Debit Card
3324,2024-04-03,West,Maharashtra,Furniture,Bed,Basic Bed,2,38683,65761.1,15,7038.62,Summer,None,UPI
3325,2024-07-19,South,Kerala,Furniture,Dining Table,Premium Dining Table,3,38255,109026.75,5,20240.87,Monsoon,None,Credit Card
3326,2024-02-09,South,Kerala,Groceries,Snacks,Basic Snacks,4,767,3068,0,473.73,Winter,Pongal,Cash
3327,2024-02-16,East,Odisha,Home Appliances,Microwave Ovens,Basic Microwave Ovens,1,27420,26049,5,2728.02,Winter,None,Cash
3328,2024-10-01,Central,Madhya Pradesh,Groceries,Spices,Premium Spices,4,211,801.8,5,57.48,Festive,Diwali,Credit Card
3329,2024-08-16,West,Maharashtra,Clothing,Men's Wear,Premium Men's Wear,3,1434,4302,0,843.85,Monsoon,None,Credit Card
3330,2024-11-23,North,Delhi,Groceries,Snacks,Standard Snacks,3,348,1044,0,209.57,Festive,Lohri,Credit Card
3331,2024-08-10,South,Kerala,Home Appliances,Washing Machines,Basic Washing Machines,2,5910,10638,10,2656.21,Monsoon,None,Net Banking
3332,2024-07-04,Central,Madhya Pradesh,Furniture,Bed,Premium Bed,2,16903,28735.1,15,4899.42,Monsoon,None,Cash
3333,2024-12-05,Central,Madhya Pradesh,Furniture,Dining Table,Standard Dining Table,3,13365,40095,0,3785.29,Winter,None,Net Banking
3334,2024-03-28,East,Assam,Home Appliances,Washing Machines,Basic Washing Machines,1,28297,28297,0,2530.82,Summer,None,UPI
3335,2024-11-20,North,Delhi,Electronics,Mobile Phones,Standard Mobile Phones,4,22117,70774.4,20,4406.71,Festive,Diwali,Net Banking
3336,2024-02-06,West,Rajasthan,Groceries,Cereals,Basic Cereals,2,199,398,0,66.27,Winter,None,Credit Card
3337,2024-06-13,West,Rajasthan,Electronics,Laptops,Basic Laptops,1,9172,8713.4,5,1408.74,Monsoon,None,Cash
3338,2024-12-12,Central,Chhattisgarh,Groceries,Beverages,Premium Beverages,2,252,504,0,99.41,Winter,None,UPI
3339,2024-08-27,East,Assam,Groceries,Snacks,Standard Snacks,4,377,1357.2,10,99.8,Monsoon,None,Net Banking
3340,2024-04-23,North,Haryana,Electronics,Mobile Phones,Basic Mobile Phones,5,43190,215950,0,41022.46,Summer,None,Net Banking
3341,2024-01-27,West,Maharashtra,Groceries,Cereals,Basic Cereals,5,201,1005,0,83.81,Winter,None,Credit Card
3342,2024-10-19,West,Maharashtra,Clothing,Kids Wear,Basic Kids Wear,2,894,1698.6,5,409.14,Festive,Ganesh Chaturthi,Net Banking
3343,2024-09-01,South,Karnataka,Clothing,Men's Wear,Standard Men's Wear,4,2995,10183,15,1352.28,Festive,Onam,Cash
3344,2024-11-24,North,Uttar Pradesh,Furniture,Bed,Premium Bed,3,17503,42007.2,20,8016.74,Festive,Lohri,Credit Card
3345,2024-10-06,North,Haryana,Home Appliances,Microwave Ovens,Standard Microwave Ovens,2,5240,9956,5,2416.2,Festive,Lohri,Cash
3346,2024-07-17,South,Karnataka,Clothing,Men's Wear,Basic Men's Wear,4,1521,5779.8,5,302.38,Monsoon,None,Net Banking
3347,2024-07-30,East,Odisha,Home Appliances,Refrigerators,Premium Refrigerators,3,24824,63301.2,15,4506.26,Monsoon,None,Debit Card
3348,2024-06-06,Central,Chhattisgarh,Furniture,Bed,Premium Bed,3,39703,119109,0,10803.24,Monsoon,None,Net Banking
3349,2024-12-09,West,Rajasthan,Electronics,Smart TVs,Standard Smart TVs,3,30147,85918.95,5,13201.05,Winter,None,Credit Card
3350,2024-09-16,Central,Madhya Pradesh,Groceries,Cereals,Basic Cereals,5,947,4735,0,689.67,Festive,Diwali,Credit Card
3351,2024-08-28,East,Assam,Furniture,Bed,Standard Bed,3,32443,97329,0,23976.03,Monsoon,None,Credit Card
3352,2024-09-27,Central,Chhattisgarh,Groceries,Spices,Basic Spices,5,820,3485,15,368.35,Festive,Diwali,Credit Card
3353,2024-12-04,East,Odisha,Groceries,Beverages,Basic Beverages,4,723,2602.8,10,408.39,Winter,None,UPI
3354,2024-06-29,East,Assam,Home Appliances,Washing Machines,Standard Washing Machines,2,38464,73081.6,5,5058.28,Monsoon,None,Credit Card
3355,2024-08-26,South,Tamil Nadu,Electronics,Laptops,Premium Laptops,4,9296,31606.4,15,4126.96,Monsoon,None,UPI
3356,2024-01-31,East,West Bengal,Electronics,Mobile Phones,Basic Mobile Phones,1,11962,11962,0,1123.78,Winter,None,Credit Card
3357,2024-12-10,West,Gujarat,Furniture,Dining Table,Standard Dining Table,2,8303,16606,0,1198.51,Winter,None,UPI
3358,2024-01-14,Central,Madhya Pradesh,Clothing,Kids Wear,Premium Kids Wear,5,2587,12288.25,5,950.48,Winter,None,Debit Card
3359,2024-06-07,West,Rajasthan,Furniture,Bed,Basic Bed,3,10095,30285,0,2967.9,Monsoon,None,Cash
3360,2024-10-22,South,Telangana,Home Appliances,Washing Machines,Premium Washing Machines,5,20842,104210,0,16599.95,Festive,Diwali,Credit Card
3361,2024-09-29,South,Karnataka,Groceries,Snacks,Basic Snacks,4,865,3460,0,741.88,Festive,Onam,Credit Card
3362,2024-08-22,South,Karnataka,Groceries,Cereals,Basic Cereals,5,685,3082.5,10,479.61,Monsoon,None,Cash
3363,2024-07-12,East,Odisha,Furniture,Dining Table,Standard Dining Table,4,23642,94568,0,15740.93,Monsoon,None,Debit Card
3364,2024-05-29,North,Haryana,Home Appliances,Microwave Ovens,Standard Microwave Ovens,3,26428,71355.6,10,15939.76,Summer,None,Debit Card
3365,2024-12-16,North,Haryana,Home Appliances,Microwave Ovens,Premium Microwave Ovens,3,6233,17764.05,5,1614.37,Winter,None,Debit Card
3366,2024-06-09,West,Rajasthan,Home Appliances,Refrigerators,Premium Refrigerators,4,18674,74696,0,8051.91,Monsoon,None,Debit Card
3367,2024-09-07,South,Tamil Nadu,Electronics,Earphones,Basic Earphones,5,36553,182765,0,31418.95,Festive,Onam,UPI
3368,2024-01-01,West,Gujarat,Furniture,Sofa,Basic Sofa,5,14806,62925.5,15,11109.36,Winter,None,Credit Card
3369,2024-12-01,South,Karnataka,Furniture,Chair,Premium Chair,1,16166,12932.8,20,1069.24,Winter,Pongal,Net Banking
3370,2024-08-02,South,Telangana,Electronics,Earphones,Standard Earphones,3,23474,70422,0,16261.53,Monsoon,None,Debit Card
3371,2024-05-03,West,Gujarat,Groceries,Spices,Standard Spices,1,919,919,0,207.81,Summer,None,Net Banking
3372,2024-08-16,Central,Chhattisgarh,Groceries,Spices,Basic Spices,4,708,2832,0,448.78,Monsoon,None,UPI
3373,2024-04-21,Central,Chhattisgarh,Clothing,Kids Wear,Standard Kids Wear,1,1637,1473.3,10,151.11,Summer,None,Credit Card
3374,2024-04-09,East,Assam,Electronics,Mobile Phones,Premium Mobile Phones,2,35270,67013,5,15862.83,Summer,None,UPI
3375,2024-08-07,East,West Bengal,Groceries,Cereals,Basic Cereals,4,630,2268,10,302.97,Monsoon,None,Debit Card
3376,2024-04-10,South,Karnataka,Groceries,Cereals,Basic Cereals,4,1000,3400,15,728.24,Summer,None,Net Banking
3377,2024-01-13,South,Karnataka,Clothing,Men's Wear,Basic Men's Wear,1,2286,2286,0,156.61,Winter,Pongal,Debit Card
3378,2024-06-08,East,Assam,Electronics,Laptops,Basic Laptops,3,48548,145644,0,14229.33,Monsoon,None,Credit Card
3379,2024-06-29,South,Telangana,Electronics,Mobile Phones,Premium Mobile Phones,1,45371,43102.45,5,8505.71,Monsoon,None,Net Banking
3380,2024-07-30,South,Tamil Nadu,Furniture,Dining Table,Basic Dining Table,5,29514,147570,0,10853.32,Monsoon,None,Cash
3381,2024-06-08,East,Assam,Home Appliances,Washing Machines,Basic Washing Machines,5,28497,135360.75,5,24450.4,Monsoon,None,Credit Card
3382,2024-03-19,North,Uttar Pradesh,Home Appliances,Microwave Ovens,Standard Microwave Ovens,1,18315,14652,20,3113.35,Summer,None,Net Banking
3383,2024-05-19,South,Telangana,Clothing,Women's Wear,Premium Women's Wear,4,1188,4514.4,5,671.09,Summer,None,Debit Card
3384,2024-03-11,East,West Bengal,Clothing,Women's Wear,Premium Women's Wear,4,2324,8366.4,10,441.07,Summer,None,Net Banking
3385,2024-07-08,East,West Bengal,Clothing,Women's Wear,Basic Women's Wear,2,2496,4742.4,5,620.56,Monsoon,None,Credit Card
3386,2024-05-17,West,Gujarat,Furniture,Dining Table,Premium Dining Table,3,21368,64104,0,14552.74,Summer,None,UPI
3387,2024-08-01,West,Gujarat,Home Appliances,Washing Machines,Basic Washing Machines,4,24436,87969.6,10,10724.8,Monsoon,None,Net Banking
3388,2024-04-30,North,Uttar Pradesh,Home Appliances,Microwave Ovens,Premium Microwave Ovens,3,13602,40806,0,10083.43,Summer,None,UPI
3389,2024-08-08,South,Telangana,Home Appliances,Refrigerators,Standard Refrigerators,2,11296,21462.4,5,4305.15,Monsoon,None,Net Banking
3390,2024-06-29,Central,Chhattisgarh,Furniture,Sofa,Standard Sofa,1,5655,5655,0,905.23,Monsoon,None,Cash
3391,2024-06-14,West,Rajasthan,Clothing,Women's Wear,Standard Women's Wear,2,786,1414.8,10,230.04,Monsoon,None,Net Banking
3392,2024-01-27,West,Rajasthan,Clothing,Women's Wear,Premium Women's Wear,5,2475,11756.25,5,1689.23,Winter,None,Net Banking
3393,2024-04-08,West,Gujarat,Home Appliances,Microwave Ovens,Basic Microwave Ovens,2,26334,52668,0,12840.95,Summer,None,UPI
3394,2024-08-14,East,Odisha,Groceries,Spices,Standard Spices,5,654,3106.5,5,222.85,Monsoon,None,Cash
3395,2024-02-18,South,Kerala,Electronics,Smart TVs,Premium Smart TVs,5,8326,37467,10,4278.66,Winter,Pongal,Cash
3396,2024-05-06,East,Odisha,Furniture,Sofa,Premium Sofa,1,41032,41032,0,8756.1,Summer,None,Cash
3397,2024-11-03,North,Haryana,Home Appliances,Microwave Ovens,Standard Microwave Ovens,2,9686,19372,0,3395.14,Festive,Lohri,Net Banking
3398,2024-09-05,South,Telangana,Home Appliances,Microwave Ovens,Premium Microwave Ovens,3,33566,100698,0,7495.53,Festive,Onam,Credit Card
3399,2024-07-02,North,Uttar Pradesh,Groceries,Spices,Premium Spices,4,815,2934,10,376.39,Monsoon,None,Cash
3400,2024-08-19,East,Odisha,Groceries,Spices,Basic Spices,2,770,1386,10,142.76,Monsoon,None,Debit Card
3401,2024-10-03,West,Maharashtra,Groceries,Spices,Basic Spices,1,125,125,0,23.42,Festive,Diwali,Credit Card
3402,2024-10-27,East,Odisha,Clothing,Women's Wear,Standard Women's Wear,3,2501,7503,0,1606.05,Festive,Diwali,Cash
3403,2024-06-11,Central,Madhya Pradesh,Clothing,Kids Wear,Standard Kids Wear,3,2126,6059.1,5,1052.51,Monsoon,None,Credit Card
3404,2024-10-23,East,West Bengal,Home Appliances,Washing Machines,Premium Washing Machines,4,16444,62487.2,5,4667.86,Festive,Durga Puja,UPI
3405,2024-03-07,Central,Chhattisgarh,Groceries,Spices,Premium Spices,1,367,348.65,5,34.13,Summer,None,Cash
3406,2024-11-19,West,Gujarat,Groceries,Beverages,Standard Beverages,4,484,1742.4,10,233.56,Festive,Diwali,Cash
3407,2024-09-13,Central,Madhya Pradesh,Groceries,Beverages,Basic Beverages,2,943,1886,0,276.12,Festive,Diwali,Credit Card
3408,2024-08-13,South,Karnataka,Groceries,Spices,Premium Spices,2,202,404,0,73.85,Monsoon,None,Cash
3409,2024-04-05,North,Haryana,Electronics,Smart TVs,Standard Smart TVs,4,30028,114106.4,5,22743.4,Summer,None,Credit Card
3410,2024-12-24,North,Uttar Pradesh,Groceries,Beverages,Standard Beverages,1,212,201.4,5,32.26,Winter,None,UPI
3411,2024-06-28,Central,Chhattisgarh,Groceries,Cereals,Basic Cereals,5,250,1125,10,109.55,Monsoon,None,Debit Card
3412,2024-11-20,West,Gujarat,Home Appliances,Washing Machines,Standard Washing Machines,3,22807,68421,0,12239.34,Festive,Ganesh Chaturthi,Cash
3413,2024-08-03,West,Gujarat,Electronics,Earphones,Premium Earphones,5,68342,341710,0,40346.96,Monsoon,None,UPI
3414,2024-11-29,West,Gujarat,Furniture,Dining Table,Basic Dining Table,5,23384,116920,0,27451.29,Festive,Ganesh Chaturthi,UPI
3415,2024-07-20,North,Uttar Pradesh,Electronics,Laptops,Standard Laptops,2,10847,20609.3,5,2467.85,Monsoon,None,Credit Card
3416,2024-06-27,North,Delhi,Groceries,Cereals,Standard Cereals,3,583,1749,0,355.1,Monsoon,None,Debit Card
3417,2024-07-12,North,Delhi,Groceries,Cereals,Premium Cereals,5,731,3289.5,10,230.24,Monsoon,None,Net Banking
3418,2024-05-15,East,West Bengal,Home Appliances,Refrigerators,Standard Refrigerators,1,28221,25398.9,10,3611.39,Summer,None,UPI
3419,2024-10-24,South,Telangana,Electronics,Smart TVs,Basic Smart TVs,2,26393,47507.4,10,6817.83,Festive,Pongal,UPI
3420,2024-09-09,West,Gujarat,Groceries,Spices,Basic Spices,2,964,1735.2,10,403,Festive,Ganesh Chaturthi,Debit Card
3421,2024-12-05,West,Gujarat,Home Appliances,Microwave Ovens,Premium Microwave Ovens,4,16956,67824,0,13563.59,Winter,None,UPI
3422,2024-10-05,North,Uttar Pradesh,Electronics,Earphones,Standard Earphones,2,10741,19333.8,10,1325.74,Festive,Diwali,UPI
3423,2024-10-30,Central,Madhya Pradesh,Furniture,Sofa,Premium Sofa,3,16070,40978.5,15,7445.61,Festive,Diwali,Cash
3424,2024-03-02,North,Punjab,Groceries,Spices,Standard Spices,4,739,2956,0,288.69,Summer,None,Cash
3425,2024-06-11,North,Punjab,Electronics,Laptops,Standard Laptops,3,48205,130153.5,10,8930.67,Monsoon,None,Credit Card
3426,2024-08-07,West,Rajasthan,Electronics,Laptops,Premium Laptops,1,17153,17153,0,2381.56,Monsoon,None,Credit Card
3427,2024-10-09,South,Karnataka,Electronics,Laptops,Premium Laptops,4,29276,117104,0,16116.55,Festive,Onam,Credit Card
3428,2024-09-02,South,Tamil Nadu,Home Appliances,Refrigerators,Basic Refrigerators,1,36084,34279.8,5,5712.02,Festive,Diwali,Cash
3429,2024-12-14,Central,Madhya Pradesh,Clothing,Women's Wear,Standard Women's Wear,1,1444,1371.8,5,259.96,Winter,None,UPI
3430,2024-04-02,West,Maharashtra,Groceries,Cereals,Premium Cereals,3,185,555,0,77.37,Summer,None,Credit Card
3431,2024-07-16,North,Delhi,Furniture,Sofa,Basic Sofa,3,26337,79011,0,11612.71,Monsoon,None,Debit Card
3432,2024-01-20,North,Delhi,Groceries,Snacks,Standard Snacks,1,116,110.2,5,6.22,Winter,None,Net Banking
3433,2024-05-18,Central,Madhya Pradesh,Home Appliances,Microwave Ovens,Standard Microwave Ovens,3,17160,48906,5,3848.32,Summer,None,Net Banking
3434,2024-07-22,East,Assam,Home Appliances,Microwave Ovens,Standard Microwave Ovens,1,36150,30727.5,15,4300.37,Monsoon,None,Cash
